age,pages,first_item_prize,gender,ReBuy,News_click,country,revenue
213,40.0,5.0,44.0,Masc,True,2.0,India,56.0
778,31.0,4.0,57.0,Masc,True,9.0,Indonesia,100.0
3496,36.0,5.0,57.0,Fem,False,3.0,Turkey,55.0
8817,46.0,6.0,22.0,Fem,False,4.0,Afghanistan,237.0
2043,40.0,4.0,10.0,Fem,False,5.0,Mexico,71.0
5420,35.0,2.0,44.0,Fem,False,10.0,Ukraine,111.0
6154,46.0,7.0,44.0,Masc,True,6.0,Argentina,284.0
8357,31.0,7.0,44.0,Fem,False,4.0,Saudi Arabia,233.0
8707,35.0,5.0,15.5,Masc,False,2.0,Nepal,38.0
8465,50.0,6.0,44.0,Fem,False,5.0,Venezuela,128.0
4167,41.0,5.0,28.0,Fem,True,2.0,United Kingdom,39.0
3788,24.0,6.0,15.5,Fem,True,3.0,Thailand,51.0
583,36.0,6.0,44.0,Masc,False,0.0,United States,57.0
9911,37.0,7.0,28.0,Masc,False,10.0,Taiwan,167.0
9986,43.0,6.0,10.0,Masc,False,3.0,Taiwan,62.0
116,36.0,8.0,44.0,Fem,False,4.0,China,193.0
6644,30.0,9.0,57.0,Fem,False,10.0,Sudan,100.0
9033,50.0,7.0,22.0,Fem,True,5.0,Yemen,38.0
9951,26.0,7.0,42.0,Fem,False,10.0,Taiwan,97.0
8959,50.0,8.0,44.0,Fem,True,0.0,Afghanistan,200.0
1763,43.0,9.0,44.0,Masc,False,3.0,Russia,33.0
1875,46.0,10.0,28.0,Fem,False,6.0,Japan,222.0
3224,37.0,8.0,57.0,Fem,False,0.0,Iran,56.0
526,45.0,6.0,42.0,Masc,True,7.0,United States,309.0
7725,33.0,2.0,44.0,Fem,True,1.0,Peru,76.0
2946,48.0,5.0,28.0,Fem,True,10.0,Egypt,120.0
4473,32.0,8.0,42.0,Fem,False,5.0,Burma,99.0
5655,47.0,6.0,22.0,Fem,False,2.0,Tanzania,26.0
6059,53.0,6.0,28.0,Fem,False,9.0,Argentina,275.0
959,36.0,4.0,15.5,Masc,True,4.0,Brazil,111.0
6342,20.0,8.0,57.0,Masc,False,5.0,Algeria,153.0
3633,43.0,5.0,44.0,Fem,False,2.0,Thailand,85.0
1050,29.0,4.0,22.0,Fem,False,9.0,Pakistan,71.0
3380,35.0,7.0,57.0,Fem,False,5.0,Iran,96.0
3676,45.0,8.0,44.0,Masc,True,6.0,Thailand,117.0
5776,30.0,7.0,15.5,Fem,False,6.0,Tanzania,106.0
9045,28.0,5.0,28.0,Fem,True,4.0,Yemen,161.0
6573,25.0,7.0,22.0,Fem,True,6.0,Poland,87.0
5179,37.0,7.0,44.0,Masc,True,7.0,Colombia,199.0
1607,39.0,4.0,28.0,Fem,True,8.0,Russia,239.0
3610,32.0,6.0,15.5,Masc,True,6.0,Thailand,17.0
9758,61.0,7.0,10.0,Fem,True,0.0,Australia,124.0
6635,31.0,5.0,22.0,Fem,False,4.0,Sudan,67.0
9997,47.0,8.0,15.5,Fem,True,3.0,Taiwan,117.0
791,27.0,5.0,15.5,Fem,False,5.0,Indonesia,41.0
3056,45.0,4.0,15.5,Fem,True,3.0,Germany,38.0
1980,38.0,3.0,22.0,Masc,False,3.0,Japan,38.0
3598,27.0,4.0,10.0,Fem,True,6.0,Turkey,165.0
933,39.0,6.0,28.0,Fem,False,10.0,Brazil,178.0
7424,40.0,4.0,44.0,Masc,False,0.0,Morocco,13.0
5626,34.0,6.0,44.0,Fem,False,6.0,Tanzania,109.0
1682,30.0,4.0,15.5,Fem,False,3.0,Russia,69.0
4179,22.0,5.0,22.0,Masc,False,0.0,United Kingdom,127.0
6446,36.0,7.0,10.0,Fem,True,4.0,Poland,108.0
4116,30.0,6.0,28.0,Fem,True,6.0,United Kingdom,251.0
988,37.0,6.0,15.5,Fem,True,3.0,Brazil,41.0
2896,28.0,5.0,15.5,Fem,False,5.0,Egypt,93.0
3778,46.0,7.0,22.0,Fem,False,6.0,Thailand,107.0
5658,37.0,6.0,28.0,Fem,False,9.0,Tanzania,106.0
3093,35.0,6.0,10.0,Fem,False,6.0,Germany,186.0
3155,22.0,6.0,28.0,Masc,False,5.0,Germany,97.0
1823,28.0,5.0,15.5,Fem,False,4.0,Japan,225.0
9622,35.0,6.0,57.0,Fem,False,3.0,Australia,117.0
1098,21.0,6.0,10.0,Fem,True,4.0,Pakistan,43.0
2844,34.0,7.0,15.5,Masc,True,5.0,Egypt,46.0
3342,21.0,6.0,44.0,Fem,False,4.0,Iran,113.0
38,49.0,5.0,44.0,Masc,False,0.0,China,85.0
6540,30.0,6.0,44.0,Fem,False,3.0,Poland,48.0
9473,26.0,6.0,44.0,Fem,False,9.0,Mozambique,193.0
3356,36.0,3.0,44.0,Fem,True,2.0,Iran,72.0
7813,26.0,5.0,44.0,Fem,True,10.0,Uzbekistan,64.0
8220,36.0,6.0,57.0,Masc,False,4.0,Saudi Arabia,181.0
9227,30.0,7.0,44.0,Fem,True,7.0,Ghana,117.0
2428,48.0,7.0,28.0,Fem,False,0.0,Vietnam,112.0
5043,29.0,3.0,44.0,Masc,False,5.0,Colombia,128.0
5346,33.0,4.0,10.0,Fem,False,2.0,Spain,69.0
4811,38.0,6.0,10.0,Fem,False,1.0,South Korea,92.0
8476,39.0,3.0,22.0,Fem,False,10.0,Venezuela,111.0
686,32.0,7.0,57.0,Fem,True,6.0,Indonesia,118.0
4799,26.0,5.0,44.0,Fem,True,3.0,South Africa,95.0
7437,26.0,8.0,28.0,Fem,False,4.0,Morocco,134.0
2353,34.0,6.0,28.0,Masc,False,6.0,Philippines,71.0
6353,31.0,3.0,57.0,Masc,False,4.0,Algeria,170.0
4569,43.0,6.0,44.0,Fem,True,0.0,Burma,39.0
8213,36.0,7.0,22.0,Masc,False,4.0,Saudi Arabia,146.0
2752,35.0,5.0,44.0,Fem,False,9.0,Ethiopia,165.0
8073,35.0,6.0,57.0,Masc,False,1.0,Malaysia,46.0
1040,39.0,8.0,28.0,Fem,True,0.0,Pakistan,52.0
7491,25.0,5.0,15.5,Masc,False,4.0,Morocco,76.0
1265,48.0,6.0,42.0,Fem,False,5.0,Nigeria,78.0
9265,25.0,9.0,57.0,Fem,True,3.0,Ghana,61.0
7059,41.0,3.0,57.0,Masc,True,4.0,Canada,97.0
277,37.0,9.0,28.0,Fem,False,4.0,India,216.0
5084,39.0,5.0,28.0,Fem,False,4.0,Colombia,71.0
2382,38.0,6.0,44.0,Masc,False,6.0,Philippines,99.0
571,29.0,7.0,44.0,Fem,False,4.0,United States,146.0
1435,27.0,5.0,42.0,Masc,False,4.0,Bangladesh,114.0
5352,40.0,6.0,28.0,Fem,True,4.0,Spain,97.0
5445,37.0,4.0,44.0,Fem,True,3.0,Ukraine,89.0
1007,48.0,8.0,44.0,Masc,False,4.0,Pakistan,70.0
4543,48.0,3.0,28.0,Masc,False,8.0,Burma,272.0
8816,35.0,5.0,28.0,Fem,False,1.0,Afghanistan,104.0
2064,49.0,7.0,28.0,Fem,True,5.0,Mexico,169.0
1136,31.0,4.0,15.5,Fem,True,3.0,Pakistan,17.0
5343,44.0,3.0,22.0,Fem,True,5.0,Spain,88.0
294,45.0,4.0,42.0,Fem,True,5.0,India,143.0
2403,38.0,6.0,28.0,Fem,True,4.0,Vietnam,182.0
3998,40.0,5.0,15.5,Masc,False,8.0,France,162.0
3741,34.0,7.0,57.0,Fem,False,0.0,Thailand,63.0
9222,33.0,7.0,22.0,Fem,True,2.0,Ghana,35.0
2719,46.0,4.0,28.0,Fem,False,6.0,Ethiopia,261.0
9199,29.0,2.0,22.0,Fem,True,3.0,Yemen,26.0
5150,43.0,5.0,10.0,Fem,True,8.0,Colombia,71.0
2808,28.0,10.0,44.0,Masc,False,2.0,Egypt,73.0
556,46.0,6.0,15.5,Masc,False,5.0,United States,205.0
8925,45.0,7.0,22.0,Fem,False,3.0,Afghanistan,141.0
4795,51.0,4.0,15.5,Fem,False,2.0,South Africa,42.0
2469,43.0,6.0,44.0,Fem,False,6.0,Vietnam,61.0
3738,42.0,7.0,44.0,Masc,False,6.0,Thailand,126.0
4286,41.0,3.0,22.0,Fem,False,3.0,Italy,99.0
2604,33.0,6.0,42.0,Fem,True,6.0,Ethiopia,203.0
362,45.0,4.0,57.0,Fem,True,4.0,India,133.0
6924,41.0,4.0,22.0,Fem,False,3.0,Uganda,32.0
1704,36.0,6.0,57.0,Masc,False,2.0,Russia,84.0
2139,38.0,10.0,28.0,Fem,True,7.0,Mexico,138.0
3239,55.0,4.0,44.0,Masc,False,2.0,Iran,66.0
2383,24.0,10.0,28.0,Masc,True,8.0,Philippines,62.0
7314,23.0,5.0,44.0,Fem,True,4.0,Iraq,125.0
4311,49.0,5.0,57.0,Fem,True,5.0,Italy,318.0
1312,53.0,6.0,44.0,Fem,False,4.0,Nigeria,131.0
3930,37.0,9.0,15.5,Fem,True,6.0,France,232.0
6183,47.0,5.0,15.5,Masc,False,7.0,Argentina,127.0
1591,46.0,5.0,28.0,Masc,False,2.0,Bangladesh,29.0
9387,23.0,7.0,44.0,Fem,True,7.0,Ghana,49.0
2162,44.0,6.0,44.0,Fem,False,6.0,Mexico,117.0
2396,34.0,5.0,10.0,Fem,True,7.0,Philippines,37.0
317,26.0,9.0,44.0,Fem,False,4.0,India,76.0
5233,34.0,6.0,28.0,Masc,True,3.0,Spain,220.0
5068,37.0,4.0,10.0,Fem,False,6.0,Colombia,136.0
4036,37.0,6.0,10.0,Masc,True,6.0,United Kingdom,97.0
3020,36.0,2.0,44.0,Masc,True,1.0,Germany,123.0
8228,43.0,8.0,15.5,Masc,True,3.0,Saudi Arabia,91.0
5295,28.0,3.0,42.0,Masc,True,4.0,Spain,263.0
3972,25.0,8.0,10.0,Masc,True,4.0,France,97.0
5370,23.0,4.0,44.0,Masc,False,3.0,Spain,114.0
4133,41.0,4.0,28.0,Masc,False,1.0,United Kingdom,99.0
974,44.0,6.0,22.0,Fem,False,3.0,Brazil,24.0
7291,40.0,5.0,44.0,Masc,False,7.0,Iraq,94.0
954,31.0,5.0,10.0,Masc,True,8.0,Brazil,42.0
9306,21.0,2.0,28.0,Fem,True,7.0,Ghana,158.0
5016,37.0,8.0,10.0,Fem,False,5.0,Colombia,125.0
9730,26.0,6.0,22.0,Masc,False,5.0,Australia,258.0
7490,33.0,4.0,22.0,Fem,False,4.0,Morocco,67.0
1640,39.0,7.0,15.5,Fem,False,3.0,Russia,32.0
1290,43.0,3.0,57.0,Fem,True,3.0,Nigeria,29.0
1380,41.0,8.0,28.0,Fem,False,8.0,Nigeria,221.0
1933,32.0,5.0,15.5,Fem,True,5.0,Japan,302.0
4675,32.0,4.0,15.5,Fem,False,2.0,South Africa,47.0
892,26.0,6.0,57.0,Masc,False,3.0,Brazil,86.0
7287,38.0,6.0,22.0,Fem,False,6.0,Iraq,127.0
4876,31.0,8.0,15.5,Fem,False,1.0,South Korea,77.0
7906,45.0,5.0,42.0,Fem,False,1.0,Uzbekistan,29.0
8194,34.0,6.0,28.0,Masc,False,1.0,Malaysia,25.0
9379,34.0,6.0,44.0,Masc,False,3.0,Ghana,32.0
2466,33.0,6.0,42.0,Fem,False,3.0,Vietnam,46.0
7657,47.0,4.0,57.0,Masc,False,4.0,Peru,105.0
1913,40.0,5.0,28.0,Fem,False,0.0,Japan,78.0
2736,40.0,7.0,28.0,Masc,False,0.0,Ethiopia,169.0
726,38.0,7.0,22.0,Fem,True,6.0,Indonesia,94.0
7214,47.0,4.0,22.0,Fem,False,4.0,Iraq,81.0
8245,36.0,6.0,42.0,Fem,False,1.0,Saudi Arabia,120.0
1796,32.0,3.0,44.0,Fem,False,5.0,Russia,160.0
3845,47.0,9.0,22.0,Fem,True,10.0,France,291.0
6402,23.0,3.0,28.0,Fem,True,6.0,Poland,97.0
936,32.0,8.0,28.0,Fem,True,7.0,Brazil,91.0
2265,35.0,6.0,10.0,Masc,False,5.0,Philippines,65.0
824,48.0,9.0,57.0,Fem,False,3.0,Brazil,59.0
7274,53.0,5.0,22.0,Fem,True,4.0,Iraq,112.0
1389,24.0,4.0,44.0,Masc,True,5.0,Nigeria,129.0
3564,25.0,8.0,57.0,Masc,False,3.0,Turkey,110.0
5429,37.0,5.0,42.0,Fem,False,3.0,Ukraine,76.0
7827,28.0,4.0,44.0,Fem,True,6.0,Uzbekistan,139.0
5690,37.0,6.0,44.0,Fem,False,4.0,Tanzania,94.0
7878,50.0,5.0,42.0,Fem,False,2.0,Uzbekistan,37.0
1868,36.0,3.0,44.0,Fem,False,9.0,Japan,227.0
8202,31.0,5.0,22.0,Masc,False,5.0,Saudi Arabia,151.0
7486,38.0,7.0,42.0,Masc,False,6.0,Morocco,100.0
806,34.0,3.0,15.5,Fem,False,5.0,Brazil,110.0
4805,24.0,5.0,10.0,Fem,False,2.0,South Korea,63.0
9152,51.0,4.0,44.0,Fem,True,5.0,Yemen,77.0
7511,28.0,9.0,22.0,Fem,True,2.0,Morocco,12.0
8056,43.0,6.0,42.0,Fem,False,4.0,Malaysia,208.0
4494,35.0,7.0,44.0,Fem,True,5.0,Burma,206.0
2632,42.0,5.0,44.0,Fem,False,9.0,Ethiopia,243.0
8900,35.0,4.0,57.0,Masc,False,5.0,Afghanistan,97.0
8623,29.0,6.0,44.0,Fem,False,5.0,Nepal,145.0
7832,48.0,6.0,42.0,Fem,True,4.0,Uzbekistan,64.0
4388,38.0,6.0,15.5,Masc,False,1.0,Italy,71.0
145,30.0,5.0,28.0,Fem,False,5.0,China,255.0
6467,43.0,5.0,28.0,Masc,False,0.0,Poland,71.0
2033,21.0,6.0,44.0,Masc,True,4.0,Mexico,163.0
9127,33.0,4.0,28.0,Masc,True,3.0,Yemen,30.0
1165,58.0,8.0,57.0,Fem,False,1.0,Pakistan,59.0
2050,37.0,6.0,57.0,Fem,False,5.0,Mexico,160.0
3760,29.0,7.0,10.0,Masc,True,4.0,Thailand,78.0
4435,35.0,5.0,10.0,Fem,False,0.0,Burma,23.0
3430,34.0,4.0,57.0,Fem,False,8.0,Turkey,170.0
8190,26.0,5.0,15.5,Fem,False,4.0,Malaysia,123.0
8753,29.0,4.0,42.0,Fem,True,9.0,Nepal,90.0
7069,30.0,8.0,28.0,Fem,True,4.0,Canada,97.0
4361,32.0,2.0,10.0,Fem,False,2.0,Italy,46.0
1771,42.0,7.0,28.0,Masc,True,3.0,Russia,125.0
3511,42.0,6.0,44.0,Masc,False,5.0,Turkey,185.0
271,45.0,9.0,22.0,Fem,False,1.0,India,48.0
8436,31.0,3.0,28.0,Fem,False,10.0,Venezuela,281.0
2032,43.0,5.0,15.5,Fem,False,5.0,Mexico,137.0
9664,37.0,6.0,15.5,Fem,True,4.0,Australia,303.0
3810,25.0,9.0,15.5,Fem,True,6.0,France,248.0
4346,41.0,4.0,22.0,Fem,False,3.0,Italy,37.0
545,34.0,5.0,57.0,Masc,False,7.0,United States,227.0
3241,42.0,6.0,44.0,Masc,False,3.0,Iran,62.0
8502,20.0,8.0,22.0,Masc,False,3.0,Venezuela,34.0
9918,46.0,7.0,44.0,Masc,False,2.0,Taiwan,103.0
7564,29.0,9.0,28.0,Fem,False,5.0,Morocco,142.0
920,46.0,10.0,10.0,Masc,False,2.0,Brazil,51.0
9118,40.0,9.0,57.0,Fem,False,9.0,Yemen,79.0
6640,42.0,6.0,28.0,Masc,False,7.0,Sudan,93.0
7694,29.0,4.0,44.0,Fem,False,8.0,Peru,85.0
8230,30.0,8.0,44.0,Fem,False,1.0,Saudi Arabia,116.0
7126,31.0,3.0,44.0,Fem,False,2.0,Canada,127.0
4278,35.0,6.0,42.0,Masc,False,7.0,Italy,274.0
2983,44.0,7.0,44.0,Fem,True,6.0,Egypt,82.0
130,45.0,9.0,28.0,Masc,True,3.0,China,36.0
7980,42.0,5.0,22.0,Fem,False,6.0,Uzbekistan,57.0
2667,23.0,7.0,28.0,Fem,False,4.0,Ethiopia,166.0
7138,53.0,6.0,28.0,Fem,False,1.0,Canada,217.0
3223,27.0,6.0,28.0,Fem,False,3.0,Iran,34.0
7693,33.0,3.0,15.5,Fem,False,6.0,Peru,106.0
5392,37.0,6.0,44.0,Fem,True,4.0,Spain,202.0
614,39.0,6.0,15.5,Fem,False,5.0,Indonesia,47.0
9902,42.0,9.0,42.0,Fem,False,5.0,Taiwan,73.0
1466,61.0,5.0,15.5,Fem,True,6.0,Bangladesh,70.0
4497,39.0,5.0,28.0,Fem,False,4.0,Burma,89.0
3042,25.0,9.0,15.5,Fem,False,6.0,Germany,155.0
2419,33.0,8.0,42.0,Fem,False,5.0,Vietnam,131.0
5085,39.0,7.0,22.0,Fem,True,7.0,Colombia,99.0
3294,54.0,6.0,44.0,Masc,True,3.0,Iran,63.0
6737,44.0,6.0,15.5,Fem,True,4.0,Sudan,69.0
1500,34.0,6.0,28.0,Fem,False,3.0,Bangladesh,75.0
1521,44.0,6.0,44.0,Fem,True,4.0,Bangladesh,140.0
9117,32.0,3.0,15.5,Fem,False,1.0,Yemen,13.0
4232,42.0,10.0,44.0,Masc,True,4.0,Italy,222.0
7686,28.0,9.0,15.5,Fem,True,3.0,Peru,58.0
4430,41.0,2.0,44.0,Fem,False,4.0,Burma,109.0
390,28.0,7.0,42.0,Fem,False,2.0,India,31.0
9858,40.0,5.0,44.0,Masc,True,4.0,Taiwan,97.0
7124,32.0,5.0,10.0,Masc,True,7.0,Canada,270.0
5913,31.0,4.0,28.0,Fem,False,2.0,Kenya,72.0
8592,34.0,6.0,28.0,Masc,True,2.0,Venezuela,44.0
4806,34.0,7.0,42.0,Fem,False,5.0,South Korea,230.0
8954,32.0,9.0,57.0,Masc,True,4.0,Afghanistan,97.0
8238,22.0,3.0,22.0,Masc,False,2.0,Saudi Arabia,67.0
8044,28.0,5.0,44.0,Masc,True,3.0,Malaysia,49.0
9782,24.0,6.0,15.5,Fem,False,3.0,Australia,129.0
3993,47.0,5.0,15.5,Fem,False,1.0,France,98.0
9551,32.0,9.0,22.0,Masc,False,3.0,Mozambique,58.0
6609,42.0,5.0,15.5,Fem,False,8.0,Sudan,43.0
5319,37.0,3.0,28.0,Fem,False,1.0,Spain,111.0
7119,37.0,7.0,57.0,Masc,False,3.0,Canada,131.0
2421,51.0,10.0,15.5,Masc,True,8.0,Vietnam,84.0
5604,27.0,6.0,42.0,Fem,False,6.0,Tanzania,159.0
1750,40.0,3.0,22.0,Masc,False,3.0,Russia,61.0
9015,43.0,4.0,10.0,Fem,False,0.0,Yemen,21.0
9718,41.0,7.0,28.0,Fem,True,0.0,Australia,105.0
338,35.0,3.0,22.0,Fem,False,5.0,India,100.0
8407,37.0,8.0,22.0,Masc,True,5.0,Venezuela,56.0
1341,36.0,6.0,44.0,Masc,False,5.0,Nigeria,119.0
9544,35.0,8.0,10.0,Fem,False,6.0,Mozambique,233.0
7982,35.0,6.0,22.0,Fem,False,2.0,Uzbekistan,32.0
3640,23.0,7.0,10.0,Masc,True,4.0,Thailand,121.0
329,24.0,6.0,44.0,Masc,False,4.0,India,114.0
8828,36.0,6.0,42.0,Fem,False,2.0,Afghanistan,174.0
3004,38.0,8.0,57.0,Fem,False,7.0,Germany,151.0
6960,33.0,6.0,10.0,Fem,True,5.0,Uganda,123.0
4090,36.0,7.0,28.0,Masc,False,1.0,United Kingdom,93.0
2322,47.0,4.0,44.0,Masc,True,4.0,Philippines,110.0
6667,26.0,6.0,22.0,Fem,False,10.0,Sudan,57.0
7009,43.0,5.0,28.0,Fem,True,2.0,Canada,189.0
4197,44.0,6.0,28.0,Fem,False,6.0,United Kingdom,97.0
3549,45.0,5.0,44.0,Masc,False,3.0,Turkey,72.0
8363,20.0,4.0,15.5,Masc,True,3.0,Saudi Arabia,72.0
4203,44.0,7.0,42.0,Masc,False,8.0,Italy,97.0
9310,40.0,10.0,22.0,Fem,True,2.0,Ghana,18.0
8936,27.0,5.0,28.0,Fem,False,1.0,Afghanistan,115.0
6185,42.0,6.0,28.0,Fem,False,5.0,Argentina,108.0
1639,46.0,7.0,22.0,Masc,False,6.0,Russia,121.0
60,30.0,8.0,28.0,Fem,False,7.0,China,125.0
1240,37.0,6.0,15.5,Fem,True,9.0,Nigeria,33.0
5760,34.0,6.0,28.0,Masc,False,3.0,Tanzania,112.0
5136,28.0,8.0,10.0,Fem,False,5.0,Colombia,46.0
2343,33.0,10.0,22.0,Fem,True,8.0,Philippines,87.0
2120,36.0,5.0,22.0,Masc,False,0.0,Mexico,50.0
1524,18.0,5.0,42.0,Fem,False,8.0,Bangladesh,72.0
7617,39.0,4.0,44.0,Fem,False,4.0,Peru,147.0
153,24.0,10.0,28.0,Fem,False,5.0,China,171.0
481,33.0,5.0,28.0,Fem,True,0.0,United States,169.0
6122,24.0,6.0,22.0,Masc,False,4.0,Argentina,124.0
7674,20.0,2.0,10.0,Masc,True,6.0,Peru,123.0
7101,34.0,8.0,15.5,Masc,False,5.0,Canada,142.0
1762,36.0,4.0,44.0,Masc,False,3.0,Russia,46.0
7715,47.0,8.0,57.0,Masc,False,2.0,Peru,71.0
9081,55.0,2.0,10.0,Masc,False,4.0,Yemen,35.0
7479,31.0,3.0,28.0,Fem,False,7.0,Morocco,175.0
6212,25.0,3.0,15.5,Fem,False,3.0,Algeria,25.0
4853,46.0,6.0,44.0,Fem,False,5.0,South Korea,218.0
2711,49.0,6.0,22.0,Masc,True,3.0,Ethiopia,121.0
6766,30.0,7.0,44.0,Masc,False,0.0,Sudan,30.0
4150,42.0,5.0,28.0,Masc,False,6.0,United Kingdom,181.0
1333,30.0,5.0,44.0,Fem,False,5.0,Nigeria,76.0
8378,38.0,6.0,42.0,Masc,False,4.0,Saudi Arabia,199.0
9389,37.0,10.0,44.0,Masc,False,1.0,Ghana,41.0
9707,35.0,6.0,28.0,Fem,True,0.0,Australia,209.0
9121,34.0,2.0,10.0,Fem,False,4.0,Yemen,50.0
3850,27.0,9.0,44.0,Fem,True,6.0,France,203.0
8340,44.0,6.0,57.0,Masc,False,4.0,Saudi Arabia,283.0
4124,25.0,8.0,15.5,Fem,False,5.0,United Kingdom,209.0
8963,34.0,6.0,28.0,Masc,False,3.0,Afghanistan,188.0
4788,45.0,9.0,57.0,Masc,True,6.0,South Africa,205.0
2866,19.0,5.0,28.0,Fem,True,10.0,Egypt,115.0
1386,29.0,6.0,57.0,Fem,False,7.0,Nigeria,154.0
5941,36.0,5.0,44.0,Masc,False,5.0,Kenya,97.0
3067,39.0,9.0,42.0,Fem,True,7.0,Germany,249.0
9058,37.0,4.0,57.0,Fem,False,3.0,Yemen,62.0
3629,40.0,5.0,15.5,Masc,True,2.0,Thailand,37.0
9455,34.0,8.0,22.0,Masc,False,3.0,Mozambique,115.0
8949,30.0,6.0,22.0,Fem,True,4.0,Afghanistan,97.0
3028,45.0,6.0,22.0,Fem,False,9.0,Germany,175.0
2969,25.0,7.0,44.0,Fem,False,5.0,Egypt,131.0
8646,24.0,6.0,44.0,Fem,False,7.0,Nepal,150.0
6136,32.0,7.0,57.0,Fem,False,1.0,Argentina,75.0
8801,49.0,6.0,22.0,Fem,False,6.0,Afghanistan,314.0
4263,32.0,5.0,42.0,Masc,False,9.0,Italy,228.0
645,53.0,9.0,44.0,Fem,False,3.0,Indonesia,34.0
9653,37.0,3.0,57.0,Fem,True,6.0,Australia,97.0
2074,36.0,6.0,28.0,Fem,False,6.0,Mexico,106.0
341,41.0,6.0,28.0,Masc,False,2.0,India,66.0
8041,29.0,6.0,44.0,Masc,True,2.0,Malaysia,105.0
1622,49.0,7.0,15.5,Fem,False,7.0,Russia,173.0
7141,37.0,8.0,22.0,Masc,False,5.0,Canada,61.0
5796,29.0,4.0,15.5,Fem,False,7.0,Tanzania,95.0
7184,39.0,7.0,10.0,Masc,False,2.0,Canada,22.0
8232,34.0,5.0,57.0,Masc,False,8.0,Saudi Arabia,228.0
5475,34.0,6.0,15.5,Fem,True,4.0,Ukraine,88.0
9252,37.0,3.0,28.0,Fem,False,4.0,Ghana,43.0
74,32.0,4.0,28.0,Fem,False,5.0,China,109.0
8633,35.0,4.0,42.0,Fem,True,9.0,Nepal,147.0
9229,43.0,10.0,28.0,Masc,False,1.0,Ghana,49.0
2051,33.0,7.0,44.0,Fem,True,3.0,Mexico,88.0
2541,50.0,10.0,15.5,Masc,True,8.0,Vietnam,66.0
1301,50.0,6.0,42.0,Fem,False,5.0,Nigeria,23.0
5877,36.0,3.0,15.5,Fem,False,4.0,Kenya,63.0
7368,40.0,5.0,22.0,Masc,False,0.0,Iraq,50.0
1304,38.0,3.0,44.0,Fem,False,5.0,Nigeria,78.0
8428,40.0,3.0,42.0,Fem,False,2.0,Venezuela,60.0
9094,34.0,8.0,28.0,Fem,False,10.0,Yemen,113.0
2599,37.0,6.0,42.0,Fem,False,5.0,Vietnam,99.0
2573,38.0,9.0,42.0,Fem,False,3.0,Vietnam,42.0
3186,51.0,6.0,28.0,Fem,True,1.0,Germany,242.0
2768,45.0,6.0,22.0,Masc,True,4.0,Ethiopia,274.0
4831,41.0,6.0,22.0,Fem,False,4.0,South Korea,107.0
4223,59.0,5.0,28.0,Fem,False,9.0,Italy,97.0
9649,52.0,9.0,44.0,Fem,False,5.0,Australia,273.0
2106,46.0,2.0,28.0,Fem,False,4.0,Mexico,121.0
2679,35.0,4.0,44.0,Fem,False,6.0,Ethiopia,209.0
1387,51.0,8.0,28.0,Masc,True,3.0,Nigeria,94.0
8931,40.0,6.0,15.5,Fem,False,3.0,Afghanistan,118.0
9659,43.0,5.0,28.0,Fem,False,6.0,Australia,279.0
7083,38.0,4.0,28.0,Fem,False,4.0,Canada,97.0
1279,33.0,5.0,28.0,Fem,True,3.0,Nigeria,41.0
804,52.0,8.0,15.5,Masc,True,6.0,Brazil,162.0
1555,36.0,5.0,42.0,Masc,False,4.0,Bangladesh,90.0
9486,24.0,4.0,44.0,Fem,True,6.0,Mozambique,254.0
4566,39.0,5.0,22.0,Fem,False,5.0,Burma,74.0
9669,42.0,3.0,22.0,Masc,True,1.0,Australia,75.0
4841,26.0,5.0,28.0,Fem,False,8.0,South Korea,231.0
3594,28.0,3.0,28.0,Masc,False,0.0,Turkey,60.0
6035,32.0,6.0,28.0,Fem,False,4.0,Argentina,97.0
6852,48.0,7.0,22.0,Fem,False,4.0,Uganda,158.0
8705,36.0,6.0,22.0,Fem,True,2.0,Nepal,61.0
4177,31.0,3.0,28.0,Fem,False,1.0,United Kingdom,62.0
1308,36.0,6.0,44.0,Fem,True,3.0,Nigeria,56.0
3452,28.0,6.0,28.0,Masc,True,1.0,Turkey,100.0
3695,34.0,6.0,28.0,Fem,False,2.0,Thailand,57.0
4242,36.0,6.0,15.5,Fem,True,4.0,Italy,190.0
2198,27.0,4.0,22.0,Fem,False,0.0,Mexico,40.0
4425,42.0,6.0,15.5,Fem,True,10.0,Burma,123.0
6150,28.0,7.0,15.5,Masc,False,3.0,Argentina,31.0
943,35.0,7.0,42.0,Masc,True,3.0,Brazil,73.0
822,19.0,6.0,10.0,Fem,False,6.0,Brazil,93.0
5005,29.0,7.0,28.0,Fem,True,7.0,Colombia,220.0
6612,40.0,8.0,10.0,Fem,False,3.0,Sudan,19.0
8356,40.0,6.0,44.0,Fem,False,9.0,Saudi Arabia,158.0
5619,45.0,5.0,57.0,Masc,False,4.0,Tanzania,114.0
4547,43.0,3.0,28.0,Fem,False,5.0,Burma,284.0
2538,27.0,5.0,44.0,Fem,False,3.0,Vietnam,58.0
5207,23.0,3.0,22.0,Fem,True,1.0,Spain,37.0
9514,28.0,8.0,28.0,Fem,False,4.0,Mozambique,97.0
9009,37.0,5.0,28.0,Fem,False,6.0,Yemen,173.0
3054,38.0,5.0,22.0,Masc,False,4.0,Germany,138.0
3675,46.0,6.0,15.5,Masc,False,2.0,Thailand,32.0
